ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Security_Type,Status,ZipCode
49829,2019,,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,196500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,0.0,EQUI,571,EXP,55-64,to_inst,south,direct,Yes,38807
128439,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8700.0,EXP,639,EXP,35-44,not_inst,south,direct,no ,11679
56232,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2640.0,CIB,681,EXP,55-64,to_inst,south,direct,no ,24477
57138,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3840.0,EXP,781,CIB,35-44,not_inst,south,direct,no ,66033
71589,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,752,CIB,25-34,not_inst,south,direct,no,92332
124067,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10920.0,CIB,654,EXP,45-54,to_inst,North,direct,no,55681
66926,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,196500,180.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,8400.0,CRIF,565,CIB,55-64,to_inst,south,direct,no ,97242
89427,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,276500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,4380.0,CRIF,648,CIB,35-44,to_inst,central,direct,yes,19678
77044,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,14820.0,CIB,715,EXP,35-44,not_inst,North,direct,no ,21385
38918,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3540.0,CIB,696,CIB,55-64,to_inst,south,direct,yes,62523
49878,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-16920.0,EXP,598,EXP,45-54,not_inst,North,direct,no ,89281
36506,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6300.0,CIB,877,CIB,55-64,to_inst,North,direct,no ,13980
66466,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,881,EXP,35-44,not_inst,North,direct,no,13607
44586,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,35640.0,CRIF,540,EXP,55-64,not_inst,central,direct,no,11564
79005,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1740.0,CRIF,771,CIB,>74,to_inst,North,direct,yes,89208
55674,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4260.0,CIB,581,CIB,65-74,to_inst,central,direct,yes,14350
108185,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,8340.0,CRIF,660,CIB,45-54,to_inst,North,direct,no ,17739
107190,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,180.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,8880.0,CRIF,783,EXP,>74,to_inst,central,direct,no,88855
78446,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,176500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4500.0,CIB,600,EXP,45-54,to_inst,North,direct,Yes,71907
127870,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2940.0,EXP,812,CIB,25-34,not_inst,south,direct,no ,21749
68980,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6180.0,EXP,506,EXP,65-74,not_inst,central,direct,Yes,30451
109780,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2820.0,EQUI,504,EXP,>74,to_inst,south,direct,yes,37970
108203,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-9960.0,CRIF,850,CIB,35-44,not_inst,south,direct,no,10671
29098,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,276500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6300.0,EXP,824,EXP,45-54,to_inst,south,direct,no,28671
97729,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,396500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6780.0,CIB,796,CIB,65-74,to_inst,central,direct,no ,44780
29620,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5520.0,CRIF,577,EXP,55-64,to_inst,North,direct,no,37224
37752,2019,cf,Male,nopre,type3,p3,l2,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10080.0,EXP,699,EXP,55-64,to_inst,central,direct,no ,43277
48152,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2760.0,CRIF,731,CIB,35-44,to_inst,south,direct,no ,56400
103281,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,86500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3600.0,EXP,879,CIB,55-64,to_inst,south,direct,no ,85478
124205,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,606500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9900.0,CRIF,871,EXP,35-44,not_inst,south,direct,no,48810
121100,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,556500,300.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,658,EXP,45-54,to_inst,North,direct,no,44753
47938,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11220.0,CIB,845,EXP,55-64,to_inst,central,direct,no,86006
71936,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,646500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,5460.0,EXP,540,EXP,55-64,not_inst,North,direct,Yes,49086
38826,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3900.0,CIB,891,CIB,25-34,to_inst,North,direct,no ,51872
77194,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2880.0,EQUI,679,EXP,25-34,to_inst,south,direct,yes,81686
116315,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,5640.0,EXP,651,CIB,>74,to_inst,south,direct,yes,75436
49822,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,576500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6600.0,CRIF,702,CIB,25-34,to_inst,North,direct,no,25199
27284,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13200.0,EXP,700,EXP,45-54,not_inst,south,direct,no ,75467
117078,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,2400.0,EXP,888,CIB,55-64,to_inst,central,direct,yes,23871
127033,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,96500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2640.0,EXP,558,EXP,<25,to_inst,south,direct,yes,76887
82179,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3000.0,CRIF,504,CIB,55-64,to_inst,south,direct,no ,61525
119858,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,CIB,877,EXP,55-64,not_inst,North,direct,no,69744
43386,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,426500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,9300.0,CIB,606,CIB,55-64,to_inst,south,direct,Yes,63104
118505,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3060.0,EQUI,829,EXP,55-64,to_inst,North,direct,Yes,19262
83862,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,525,CIB,65-74,to_inst,south,direct,Yes,91731
112645,2019,cf,Female,pre,type2,p1,l1,nopc,b/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,CRIF,690,EXP,45-54,to_inst,North,direct,no ,66897
101995,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,563,EXP,35-44,not_inst,North,direct,no ,61230
41386,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5460.0,CRIF,513,CIB,35-44,not_inst,North,direct,no ,74061
121125,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,726500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9240.0,EQUI,804,EXP,25-34,not_inst,North,direct,Yes,65139
94404,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,7140.0,EXP,866,CIB,55-64,not_inst,North,direct,no,37881
85361,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8580.0,CRIF,602,EXP,35-44,not_inst,North,direct,no ,78696
88756,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6660.0,EXP,642,EXP,>74,not_inst,central,direct,no ,65130
43456,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2400.0,EXP,702,CIB,25-34,to_inst,south,direct,no ,88631
51974,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6360.0,CIB,768,EXP,55-64,to_inst,North,direct,yes,47328
108452,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9120.0,CRIF,623,EXP,45-54,to_inst,North,direct,no ,28972
25472,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4440.0,CIB,539,CIB,45-54,to_inst,North,direct,no ,87414
99292,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,396500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9840.0,CRIF,582,EXP,45-54,to_inst,North,direct,yes,11006
47764,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4740.0,CRIF,531,CIB,35-44,to_inst,south,direct,no,85463
49492,2019,cf,Joint,pre,type2,p4,l1,nopc,b/c,296500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-8220.0,CRIF,715,EXP,35-44,to_inst,central,direct,no,76293
79389,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4800.0,CIB,884,EXP,65-74,to_inst,south,direct,no ,63904
93166,2019,cf,Female,pre,type1,p2,l1,nopc,nob/c,106500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3960.0,CIB,897,CIB,65-74,to_inst,central,direct,no ,89464
47991,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,76500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,2040.0,CRIF,769,CIB,55-64,to_inst,central,direct,no ,65323
45335,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,16500.0,CIB,847,CIB,45-54,not_inst,North,direct,no,22554
78538,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,831,EXP,35-44,to_inst,North,direct,no,10105
55298,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4620.0,CIB,851,EXP,35-44,to_inst,south,direct,no,79051
75537,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,-3600.0,CRIF,777,CIB,55-64,to_inst,central,direct,no,62007
104749,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,15900.0,CRIF,871,CIB,35-44,not_inst,North,direct,no ,21165
84313,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4920.0,CIB,687,EXP,35-44,to_inst,North,direct,no,93765
108347,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1740.0,CIB,869,CIB,65-74,to_inst,North,direct,no,20370
67198,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4860.0,CIB,836,CIB,55-64,to_inst,south,direct,no ,50627
113520,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,66500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1740.0,EXP,687,CIB,65-74,to_inst,south,direct,yes,24932
71601,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2340.0,CIB,880,CIB,>74,to_inst,south,direct,no,46829
28048,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,506500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,17760.0,CIB,574,EXP,55-64,to_inst,south,direct,no ,14299
93230,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9000.0,CIB,542,CIB,55-64,to_inst,south,direct,no ,71432
118985,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4800.0,CRIF,677,EXP,55-64,to_inst,North,direct,no ,74674
126364,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,456500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,,EXP,900,EXP,35-44,not_inst,central,direct,no ,74812
124722,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-8700.0,CIB,617,EXP,35-44,not_inst,North,direct,no,12983
125600,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,29340.0,EXP,599,EXP,55-64,to_inst,North,direct,no ,85760
104368,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4800.0,CRIF,661,CIB,55-64,to_inst,North,direct,no,44741
89660,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,3240.0,EXP,721,CIB,45-54,to_inst,North,direct,Yes,54286
111040,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8520.0,CRIF,772,EXP,55-64,to_inst,North,direct,yes,49053
120267,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,336.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4620.0,CIB,770,CIB,25-34,to_inst,North,direct,no ,98811
76744,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3480.0,CIB,665,CIB,35-44,to_inst,North,direct,no,95832
56648,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,808,CIB,65-74,to_inst,south,direct,no,38288
44025,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,666500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-13680.0,CIB,838,EXP,35-44,not_inst,North,direct,no ,41047
34965,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,456500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,8460.0,EQUI,775,EXP,35-44,not_inst,North,direct,Yes,51748
53345,2019,cf,Sex Not Available,pre,type1,p2,l1,nopc,nob/c,76500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,660.0,CIB,771,CIB,55-64,to_inst,south,direct,Yes,40537
83231,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3780.0,CIB,794,CIB,45-54,to_inst,south,direct,no,24255
48620,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,886500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,4U,10620.0,EXP,549,CIB,65-74,not_inst,North,direct,no,81153
112574,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7740.0,CRIF,535,EXP,65-74,not_inst,south,direct,no,21398
128359,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6600.0,CRIF,515,EXP,55-64,to_inst,North,direct,no ,92957
88701,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,516500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,14820.0,CRIF,780,CIB,55-64,to_inst,North,direct,no,66214
86746,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2520.0,EXP,596,EXP,65-74,to_inst,North,direct,no ,45673
82143,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,805,CIB,45-54,not_inst,central,direct,no,58510
39032,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,276500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,4440.0,EXP,511,CIB,25-34,not_inst,south,direct,no,77490
126102,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,716500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8400.0,CIB,890,EXP,25-34,not_inst,North,direct,no ,34317
33585,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,14880.0,CIB,759,EXP,35-44,to_inst,south,direct,no,85004
119709,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,536500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6180.0,CRIF,526,CIB,35-44,not_inst,North,direct,no ,74415
35045,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,496500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7800.0,CIB,597,CIB,35-44,to_inst,North,direct,no ,25763
48274,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4860.0,CRIF,762,EXP,25-34,to_inst,south,direct,yes,97087
105830,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,146500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,5400.0,CIB,507,CIB,35-44,to_inst,North,direct,no,32702
103455,2019,cf,Sex Not Available,nopre,type1,p3,l2,opc,nob/c,156500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,13800.0,CIB,758,EXP,55-64,to_inst,south,direct,no,99169
103045,2019,cf,Male,,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,15660.0,EQUI,726,EXP,65-74,to_inst,North,direct,yes,46354
125205,2019,cf,Joint,pre,type3,p3,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5040.0,EXP,555,EXP,65-74,to_inst,North,direct,no,32302
92373,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,681,EXP,65-74,not_inst,North,direct,no ,88488
96594,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,9420.0,CRIF,604,CIB,65-74,to_inst,North,direct,no ,62069
78126,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4980.0,CIB,888,CIB,35-44,not_inst,North,direct,no,89237
116112,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2760.0,CIB,693,CIB,35-44,to_inst,south,direct,no ,42960
117102,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1560.0,CRIF,711,CIB,<25,to_inst,south,direct,no ,13852
81426,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5340.0,EXP,638,CIB,>74,to_inst,south,direct,Yes,41103
96024,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12000.0,CRIF,611,CIB,55-64,not_inst,North,direct,no ,57719
97172,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,96500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1920.0,EXP,750,CIB,45-54,to_inst,central,direct,no,56099
31215,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,neg_amm,not_int,not_lpsm,sb,ir,home,1U,8340.0,CIB,788,EXP,35-44,to_inst,south,direct,no,59701
95304,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4380.0,CRIF,752,EXP,35-44,to_inst,North,direct,no,41746
95847,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,0.0,EQUI,815,EXP,55-64,not_inst,North,direct,Yes,78738
28783,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,106500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,1620.0,CRIF,590,CIB,>74,to_inst,central,direct,yes,50501
106330,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4080.0,CRIF,536,EXP,55-64,to_inst,south,direct,no ,33513
106927,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,106500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,2400.0,EQUI,683,EXP,25-34,to_inst,central,direct,yes,26812
72250,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8760.0,EXP,646,EXP,35-44,to_inst,south,direct,no,92129
92425,2019,cf,Male,nopre,type2,p1,l2,nopc,b/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-2460.0,CRIF,545,CIB,25-34,to_inst,North-East,direct,no,88383
118658,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,20520.0,EXP,759,EXP,45-54,not_inst,North,direct,no,77929
102415,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,76500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-2940.0,CRIF,820,EXP,>74,to_inst,south,direct,no,53947
106216,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,1176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13680.0,CIB,721,CIB,35-44,not_inst,south,direct,Yes,58497
122964,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9000.0,CIB,592,CIB,35-44,not_inst,south,direct,no ,11548
96235,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,226500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4980.0,EXP,520,CIB,25-34,not_inst,North,direct,no ,38384
28148,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,8460.0,CRIF,810,EXP,25-34,to_inst,North,direct,no ,67211
124591,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2160.0,EXP,608,CIB,35-44,to_inst,North,direct,no,46436
85610,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,66500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1260.0,CRIF,659,CIB,55-64,to_inst,south,direct,yes,55098
64322,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,86500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,960.0,EQUI,889,EXP,65-74,to_inst,south,direct,yes,49412
48124,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,546500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-11100.0,CIB,879,EXP,55-64,not_inst,North,direct,no ,82460
122079,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,300.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4980.0,EXP,605,EXP,65-74,to_inst,south,direct,no ,96179
52584,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5160.0,CIB,751,EXP,35-44,not_inst,central,direct,no ,90997
